cycSecs,cycMps,cycGrade,cycRoadType
373,13.28776949,0,0
374,13.28776949,0,0
375,13.28776949,0,0
376,13.28776949,0,0
377,13.28776949,0,0
378,13.28776949,0,0
379,13.28776949,0,0
380,13.28776949,0,0
381,13.28776949,0,0
382,13.28776949,0,0
383,13.28776949,0,0
384,13.28776949,0,0
385,13.28776949,0,0
386,13.28776949,0,0
387,13.28776949,0,0
388,13.28776949,0,0
389,13.28776949,0,0
390,13.28776949,0,0
391,13.28776949,0,0
392,13.28776949,0,0
393,13.28776949,0,0
394,13.28776949,0,0
395,13.28776949,0,0
396,13.28776949,0,0
397,13.28776949,0,0
398,13.28776949,0,0
399,13.28776949,0,0
400,13.28776949,0,0
401,13.28776949,0,0
402,13.28776949,0,0
403,13.28776949,0,0
404,13.28776949,0,0
405,13.28776949,0,0
406,13.28776949,0,0
407,13.28776949,0,0
408,13.28776949,0,0
409,13.28776949,0,0
410,13.28776949,0,0
411,13.28776949,0,0
412,13.28776949,0,0
413,13.28776949,0,0
414,13.28776949,0,0
415,13.28776949,0,0
416,13.28776949,0,0
417,13.28776949,0,0
418,13.28776949,0,0
419,13.28776949,0,0
420,13.28776949,0,0
421,13.28776949,0,0
422,13.28776949,0,0
423,13.28776949,0,0
424,13.28776949,0,0
425,13.28776949,0,0
426,13.28776949,0,0
427,13.28776949,0,0
428,13.28776949,0,0
429,13.28776949,0,0
430,13.28776949,0,0
431,13.28776949,0,0
432,13.28776949,0,0
433,13.28776949,0,0
434,13.28776949,0,0
435,13.28776949,0,0
436,13.28776949,0,0
437,13.28776949,0,0
438,13.28776949,0,0
439,13.28776949,0,0
440,13.28776949,0,0
441,13.28776949,0,0
442,13.28776949,0,0
443,13.28776949,0,0
444,13.28776949,0,0
445,13.28776949,0,0
446,13.28776949,0,0
447,13.28776949,0,0
448,13.28776949,0,0
449,13.28776949,0,0
450,13.28776949,0,0
451,13.28776949,0,0
452,13.28776949,0,0
453,13.28776949,0,0
454,13.28776949,0,0
455,13.28776949,0,0
456,13.28776949,0,0
457,13.28776949,0,0
458,13.28776949,0,0
459,13.28776949,0,0
460,13.28776949,0,0
461,13.28776949,0,0
462,13.28776949,0,0
463,13.28776949,0,0
464,13.28776949,0,0
465,13.28776949,0,0
466,13.28776949,0,0
467,13.28776949,0,0
468,13.28776949,0,0
469,13.28776949,0,0
470,13.28776949,0,0
471,13.25342117,0,0
472,13.25342117,0,0
473,13.25342117,0,0
474,13.25342117,0,0
475,13.25342117,0,0
476,13.25342117,0,0
477,13.25342117,0,0
478,13.25342117,0,0
479,13.25342117,0,0
480,13.25342117,0,0
481,13.25342117,0,0
482,13.25342117,0,0
483,13.25342117,0,0
484,13.25342117,0,0
485,13.25342117,0,0
486,13.25342117,0,0
487,13.25342117,0,0
488,13.25342117,0,0
489,13.25342117,0,0
490,13.25342117,0,0
491,13.25342117,0,0
492,13.25342117,0,0
493,13.25342117,0,0
494,13.25342117,0,0
495,13.25342117,0,0
496,13.25342117,0,0
497,13.25342117,0,0
498,13.25342117,0,0
499,13.25342117,0,0
500,13.25342117,0,0
501,13.25342117,0,0
502,13.25342117,0,0
503,13.25342117,0,0
504,13.25342117,0,0
505,13.25342117,0,0
506,13.25342117,0,0
507,13.25342117,0,0
508,13.25342117,0,0
509,13.25342117,0,0
510,13.25342117,0,0
511,13.25342117,0,0
512,13.25342117,0,0
513,13.25342117,0,0
514,13.25342117,0,0
515,13.25342117,0,0
516,13.25342117,0,0
517,13.25342117,0,0
518,13.25342117,0,0
519,13.25342117,0,0
520,13.25342117,0,0
521,13.25342117,0,0
522,13.25342117,0,0
523,13.25342117,0,0
524,13.25342117,0,0
525,13.25342117,0,0
526,13.25342117,0,0
527,13.25342117,0,0
528,13.25342117,0,0
529,13.25342117,0,0
530,13.25342117,0,0
531,13.25342117,0,0
532,13.25342117,0,0
533,13.25342117,0,0
534,13.25342117,0,0
535,13.25342117,0,0
536,13.25342117,0,0
537,13.25342117,0,0
538,13.25342117,0,0
539,13.25342117,0,0
540,13.37572426,0,0
541,13.66109814,0,0
542,13.66109814,0,0
543,13.66109814,0,0
544,13.66109814,0,0
545,13.66109814,0,0
546,13.66109814,0,0
547,13.66109814,0,0
548,13.66109814,0,0
549,13.66109814,0,0
550,13.66109814,0,0
551,13.66109814,0,0
552,13.66109814,0,0
553,13.66109814,0,0
554,13.66109814,0,0
555,13.66109814,0,0
556,13.66109814,0,0
557,13.66109814,0,0
558,13.66109814,0,0
559,13.66109814,0,0
560,13.66109814,0,0
561,13.66109814,0,0
562,13.66109814,0,0
563,13.66109814,0,0
564,13.66109814,0,0
565,13.66109814,0,0
566,13.66109814,0,0
567,13.66109814,0,0
568,13.66109814,0,0
569,13.66109814,0,0
570,13.66109814,0,0
571,13.66109814,0,0
572,13.66109814,0,0
573,13.66109814,0,0
574,13.66109814,0,0
575,13.66109814,0,0
576,13.66109814,0,0
577,13.66109814,0,0
578,13.66109814,0,0
579,13.66109814,0,0
580,13.66109814,0,0
581,13.66109814,0,0
582,13.66109814,0,0
583,13.66109814,0,0
584,13.66109814,0,0
585,13.66109814,0,0
586,13.66109814,0,0
587,13.66109814,0,0
588,13.66109814,0,0
